,Rank,Club,Country,Level,Elo,From,To
85,None,Freiburg,FRG,2,1524.19726562,1980-02-10,1980-02-23
86,None,Freiburg,FRG,2,1526.96191406,1980-02-24,1980-03-01
87,None,Freiburg,FRG,2,1522.70812988,1980-03-02,1980-03-05
88,None,Freiburg,FRG,2,1530.04626465,1980-03-06,1980-03-08
89,None,Freiburg,FRG,2,1522.35803223,1980-03-09,1980-03-15
90,None,Freiburg,FRG,2,1502.57653809,1980-03-16,1980-03-19
91,None,Freiburg,FRG,2,1505.76660156,1980-03-20,1980-03-22
92,None,Freiburg,FRG,2,1501.48657227,1980-03-23,1980-03-29
93,None,Freiburg,FRG,2,1483.34509277,1980-03-30,1980-04-03
94,None,Freiburg,FRG,2,1500.41516113,1980-04-04,1980-04-07
95,None,Freiburg,FRG,2,1507.16491699,1980-04-08,1980-04-09
96,None,Freiburg,FRG,2,1504.07946777,1980-04-10,1980-04-12
97,None,Freiburg,FRG,2,1499.69714355,1980-04-13,1980-04-19
98,None,Freiburg,FRG,2,1506.78820801,1980-04-20,1980-04-23
99,None,Freiburg,FRG,2,1513.13525391,1980-04-24,1980-04-26
100,None,Freiburg,FRG,2,1509.21447754,1980-04-27,1980-05-04
101,None,Freiburg,FRG,2,1518.33740234,1980-05-05,1980-05-09
102,None,Freiburg,FRG,2,1513.39746094,1980-05-10,1980-05-18
103,None,Freiburg,FRG,2,1534.27648926,1980-05-19,1980-05-24
104,None,Freiburg,FRG,2,1538.77709961,1980-05-25,1980-05-28
105,None,Freiburg,FRG,2,1534.3092041,1980-05-29,1980-05-31
106,None,Freiburg,FRG,2,1529.42297363,1980-06-01,1980-08-05
107,None,Freiburg,FRG,2,1523.71740723,1980-08-06,1980-08-09
108,None,Freiburg,FRG,2,1533.02770996,1980-08-10,1980-08-15
109,None,Freiburg,FRG,2,1537.28137207,1980-08-16,1980-08-20
110,None,Freiburg,FRG,2,1539.69885254,1980-08-21,1980-08-22
111,None,Freiburg,FRG,2,1544.88574219,1980-08-23,1980-08-29
112,None,Freiburg,FRG,2,1546.93859863,1980-08-30,1980-09-05
113,None,Freiburg,FRG,2,1529.90136719,1980-09-06,1980-09-12
114,None,Freiburg,FRG,2,1543.37634277,1980-09-13,1980-09-16
115,None,Freiburg,FRG,2,1543.38366699,1980-09-17,1980-09-17
116,None,Freiburg,FRG,2,1541.93322754,1980-09-18,1980-09-20
117,None,Freiburg,FRG,2,1551.09143066,1980-09-21,1980-09-24
118,None,Freiburg,FRG,2,1551.09362793,1980-09-25,1980-09-26
119,None,Freiburg,FRG,2,1560.66943359,1980-09-27,1980-10-01
120,None,Freiburg,FRG,2,1565.89819336,1980-10-02,1980-10-10
121,None,Freiburg,FRG,2,1570.64892578,1980-10-11,1980-10-17
122,None,Freiburg,FRG,2,1565.1998291,1980-10-18,1980-10-22
123,None,Freiburg,FRG,2,1554.61816406,1980-10-23,1980-10-25
124,None,Freiburg,FRG,2,1560.30578613,1980-10-26,1980-10-31
125,None,Freiburg,FRG,2,1554.07519531,1980-11-01,1980-11-05
126,None,Freiburg,FRG,2,1563.54663086,1980-11-06,1980-11-08
127,None,Freiburg,FRG,2,1550.70776367,1980-11-09,1980-11-15
128,None,Freiburg,FRG,2,1552.98413086,1980-11-16,1980-11-26
129,None,Freiburg,FRG,2,1535.93859863,1980-11-27,1980-11-28
