Rank,Club,Country,Level,Elo,From,To
92,Muenchen 60,FRG,1,1623.2722168,1969-12-11,1969-12-13
92,Muenchen 60,FRG,1,1621.75695801,1969-12-14,1969-12-14
94,Muenchen 60,FRG,1,1621.75695801,1969-12-15,1969-12-20
96,Muenchen 60,FRG,1,1614.24914551,1969-12-21,1969-12-21
98,Muenchen 60,FRG,1,1614.24914551,1969-12-22,1970-01-01
97,Muenchen 60,FRG,1,1614.24914551,1970-01-02,1970-01-03
98,Muenchen 60,FRG,1,1614.24914551,1970-01-04,1970-01-11
99,Muenchen 60,FRG,1,1614.24914551,1970-01-12,1970-01-18
95,Muenchen 60,FRG,1,1614.24914551,1970-01-19,1970-01-24
90,Muenchen 60,FRG,1,1626.59631348,1970-01-25,1970-01-25
89,Muenchen 60,FRG,1,1626.59631348,1970-01-26,1970-01-31
91,Muenchen 60,FRG,1,1624.07409668,1970-02-01,1970-02-01
88,Muenchen 60,FRG,1,1624.07409668,1970-02-02,1970-02-07
83,Muenchen 60,FRG,1,1634.43603516,1970-02-08,1970-02-08
84,Muenchen 60,FRG,1,1634.43603516,1970-02-09,1970-02-14
77,Muenchen 60,FRG,1,1646.32312012,1970-02-15,1970-02-15
76,Muenchen 60,FRG,1,1646.32312012,1970-02-16,1970-02-21
70,Muenchen 60,FRG,1,1655.26269531,1970-02-22,1970-02-25
69,Muenchen 60,FRG,1,1655.26269531,1970-02-26,1970-02-28
73,Muenchen 60,FRG,1,1649.24890137,1970-03-01,1970-03-01
75,Muenchen 60,FRG,1,1649.24890137,1970-03-02,1970-03-03
74,Muenchen 60,FRG,1,1649.24890137,1970-03-04,1970-03-04
67,Muenchen 60,FRG,1,1659.53479004,1970-03-05,1970-03-07
63,Muenchen 60,FRG,1,1668.56420898,1970-03-08,1970-03-08
62,Muenchen 60,FRG,1,1668.56420898,1970-03-09,1970-03-10
64,Muenchen 60,FRG,1,1664.47460938,1970-03-11,1970-03-14
66,Muenchen 60,FRG,1,1661.59851074,1970-03-15,1970-03-15
67,Muenchen 60,FRG,1,1661.59851074,1970-03-16,1970-03-17
67,Muenchen 60,FRG,1,1661.4642334,1970-03-18,1970-03-21
69,Muenchen 60,FRG,1,1661.4642334,1970-03-22,1970-03-22
68,Muenchen 60,FRG,1,1661.4642334,1970-03-23,1970-03-24
67,Muenchen 60,FRG,1,1661.4642334,1970-03-25,1970-03-25
69,Muenchen 60,FRG,1,1657.14025879,1970-03-26,1970-03-27
68,Muenchen 60,FRG,1,1657.14025879,1970-03-28,1970-03-28
71,Muenchen 60,FRG,1,1652.27563477,1970-03-29,1970-03-29
74,Muenchen 60,FRG,1,1652.27563477,1970-03-30,1970-03-31
73,Muenchen 60,FRG,1,1652.27563477,1970-04-01,1970-04-01
70,Muenchen 60,FRG,1,1653.5098877,1970-04-02,1970-04-02
71,Muenchen 60,FRG,1,1653.5098877,1970-04-03,1970-04-05
72,Muenchen 60,FRG,1,1653.5098877,1970-04-06,1970-04-08
63,Muenchen 60,FRG,1,1665.05126953,1970-04-09,1970-04-11
61,Muenchen 60,FRG,1,1668.65588379,1970-04-12,1970-04-12
62,Muenchen 60,FRG,1,1668.65588379,1970-04-13,1970-04-15
71,Muenchen 60,FRG,1,1653.11816406,1970-04-16,1970-04-18
79,Muenchen 60,FRG,1,1643.54443359,1970-04-19,1970-04-19
78,Muenchen 60,FRG,1,1643.54443359,1970-04-20,1970-04-21
79,Muenchen 60,FRG,1,1643.54443359,1970-04-22,1970-04-22
79,Muenchen 60,FRG,1,1642.6517334,1970-04-23,1970-04-26
80,Muenchen 60,FRG,1,1642.6517334,1970-04-27,1970-04-30
84,Muenchen 60,FRG,1,1637.79003906,1970-05-01,1970-05-03
86,Muenchen 60,FRG,1,1634.94836426,1970-05-04,1970-05-17
85,Muenchen 60,FRG,1,1634.94836426,1970-05-18,1970-05-24
86,Muenchen 60,FRG,1,1634.94836426,1970-05-25,1970-05-27
85,Muenchen 60,FRG,1,1634.94836426,1970-05-28,1970-05-30
86,Muenchen 60,FRG,1,1634.94836426,1970-05-31,1970-06-20
87,Muenchen 60,FRG,1,1634.94836426,1970-06-21,1970-07-01
87,Muenchen 60,FRG,2,1634.94836426,1970-07-02,1970-08-02
91,Muenchen 60,FRG,2,1625.14868164,1970-08-03,1970-08-09
91,Muenchen 60,FRG,2,1628.32800293,1970-08-10,1970-08-15
92,Muenchen 60,FRG,2,1628.32800293,1970-08-16,1970-08-16
95,Muenchen 60,FRG,2,1616.26464844,1970-08-17,1970-08-23
95,Muenchen 60,FRG,2,1618.70422363,1970-08-24,1970-08-25
96,Muenchen 60,FRG,2,1618.70422363,1970-08-26,1970-08-30
96,Muenchen 60,FRG,2,1618.19787598,1970-08-31,1970-09-02
95,Muenchen 60,FRG,2,1618.19787598,1970-09-03,1970-09-05
96,Muenchen 60,FRG,2,1618.19787598,1970-09-06,1970-09-06
None,Muenchen 60,FRG,2,1603.34838867,1970-09-07,1970-09-13
None,Muenchen 60,FRG,2,1596.30358887,1970-09-14,1970-09-16
None,Muenchen 60,FRG,2,1595.46435547,1970-09-17,1970-09-22
None,Muenchen 60,FRG,2,1595.47302246,1970-09-23,1970-09-27
None,Muenchen 60,FRG,2,1590.39782715,1970-09-28,1970-09-30
None,Muenchen 60,FRG,2,1583.27575684,1970-10-01,1970-10-04
None,Muenchen 60,FRG,2,1587.82128906,1970-10-05,1970-10-11
None,Muenchen 60,FRG,2,1586.17077637,1970-10-12,1970-10-18
None,Muenchen 60,FRG,2,1588.94274902,1970-10-19,1970-10-21
None,Muenchen 60,FRG,2,1583.97021484,1970-10-22,1970-10-25
None,Muenchen 60,FRG,2,1575.41674805,1970-10-26,1970-11-01
None,Muenchen 60,FRG,2,1567.67358398,1970-11-02,1970-11-04
None,Muenchen 60,FRG,2,1572.84326172,1970-11-05,1970-11-08
None,Muenchen 60,FRG,2,1574.35986328,1970-11-09,1970-11-15
None,Muenchen 60,FRG,2,1571.99609375,1970-11-16,1970-11-22
None,Muenchen 60,FRG,2,1580.66503906,1970-11-23,1970-11-29
None,Muenchen 60,FRG,2,1587.27502441,1970-11-30,1970-12-06
None,Muenchen 60,FRG,2,1588.41674805,1970-12-07,1970-12-13
None,Muenchen 60,FRG,2,1591.49902344,1970-12-14,1970-12-20
None,Muenchen 60,FRG,2,1579.1986084,1970-12-21,1970-12-27
None,Muenchen 60,FRG,2,1581.67346191,1970-12-28,1971-01-03
None,Muenchen 60,FRG,2,1595.73669434,1971-01-04,1971-01-10
None,Muenchen 60,FRG,2,1581.6541748,1971-01-11,1971-01-17
None,Muenchen 60,FRG,2,1573.30175781,1971-01-18,1971-01-24
None,Muenchen 60,FRG,2,1576.73803711,1971-01-25,1971-02-07
None,Muenchen 60,FRG,2,1578.21276855,1971-02-08,1971-02-14
None,Muenchen 60,FRG,2,1576.44274902,1971-02-15,1971-02-21
None,Muenchen 60,FRG,2,1561.56652832,1971-02-22,1971-02-28
None,Muenchen 60,FRG,2,1560.5546875,1971-03-01,1971-03-07
None,Muenchen 60,FRG,2,1564.4473877,1971-03-08,1971-03-14
None,Muenchen 60,FRG,2,1563.23815918,1971-03-15,1971-03-21
None,Muenchen 60,FRG,2,1566.07470703,1971-03-22,1971-03-28
None,Muenchen 60,FRG,2,1562.58837891,1971-03-29,1971-04-04
None,Muenchen 60,FRG,2,1557.86877441,1971-04-05,1971-04-11
None,Muenchen 60,FRG,2,1558.64233398,1971-04-12,1971-04-18
None,Muenchen 60,FRG,2,1565.35986328,1971-04-19,1971-08-01
None,Muenchen 60,FRG,2,1559.83178711,1971-08-02,1971-09-05
None,Muenchen 60,FRG,2,1568.53503418,1971-09-06,1971-09-12
None,Muenchen 60,FRG,2,1573.24475098,1971-09-13,1971-09-14
None,Muenchen 60,FRG,2,1573.63183594,1971-09-15,1971-09-15
None,Muenchen 60,FRG,2,1576.41687012,1971-09-16,1971-09-19
None,Muenchen 60,FRG,2,1567.55334473,1971-09-20,1971-09-26
None,Muenchen 60,FRG,2,1554.2010498,1971-09-27,1971-09-28
None,Muenchen 60,FRG,2,1555.90673828,1971-09-29,1971-09-29
None,Muenchen 60,FRG,2,1542.52270508,1971-09-30,1971-10-03
None,Muenchen 60,FRG,2,1551.35974121,1971-10-04,1971-10-10
None,Muenchen 60,FRG,2,1546.98266602,1971-10-11,1971-10-17
None,Muenchen 60,FRG,2,1535.79064941,1971-10-18,1971-10-19
None,Muenchen 60,FRG,2,1534.31750488,1971-10-20,1971-10-20
None,Muenchen 60,FRG,2,1549.27893066,1971-10-21,1971-10-24
None,Muenchen 60,FRG,2,1552.18676758,1971-10-25,1971-10-31
None,Muenchen 60,FRG,2,1550.13891602,1971-11-01,1971-11-03
None,Muenchen 60,FRG,2,1548.4822998,1971-11-04,1971-11-07
None,Muenchen 60,FRG,2,1551.43566895,1971-11-08,1971-11-14
None,Muenchen 60,FRG,2,1534.55078125,1971-11-15,1971-11-21
None,Muenchen 60,FRG,2,1541.23730469,1971-11-22,1971-11-24
None,Muenchen 60,FRG,2,1536.42138672,1971-11-25,1971-11-28
None,Muenchen 60,FRG,2,1539.71447754,1971-11-29,1971-12-01
None,Muenchen 60,FRG,2,1529.32873535,1971-12-02,1971-12-05
None,Muenchen 60,FRG,2,1532.29321289,1971-12-06,1971-12-08
None,Muenchen 60,FRG,2,1524.10095215,1971-12-09,1971-12-12
None,Muenchen 60,FRG,2,1517.82128906,1971-12-13,1971-12-19
None,Muenchen 60,FRG,2,1524.0604248,1971-12-20,1972-01-02
None,Muenchen 60,FRG,2,1536.61987305,1972-01-03,1972-01-09
None,Muenchen 60,FRG,2,1546.7722168,1972-01-10,1972-01-16
None,Muenchen 60,FRG,2,1549.59472656,1972-01-17,1972-01-23
None,Muenchen 60,FRG,2,1538.93444824,1972-01-24,1972-01-30
None,Muenchen 60,FRG,2,1542.35900879,1972-01-31,1972-02-06
None,Muenchen 60,FRG,2,1543.14099121,1972-02-07,1972-02-13
None,Muenchen 60,FRG,2,1548.18981934,1972-02-14,1972-02-20
None,Muenchen 60,FRG,2,1541.56201172,1972-02-21,1972-02-27
None,Muenchen 60,FRG,2,1548.28222656,1972-02-28,1972-03-05
None,Muenchen 60,FRG,2,1545.25695801,1972-03-06,1972-03-08
None,Muenchen 60,FRG,2,1545.56921387,1972-03-09,1972-03-12
None,Muenchen 60,FRG,2,1548.16552734,1972-03-13,1972-03-19
None,Muenchen 60,FRG,2,1532.08728027,1972-03-20,1972-03-22
None,Muenchen 60,FRG,2,1532.2142334,1972-03-23,1972-03-26
None,Muenchen 60,FRG,2,1534.06604004,1972-03-27,1972-04-02
None,Muenchen 60,FRG,2,1533.07421875,1972-04-03,1972-04-05
None,Muenchen 60,FRG,2,1527.19897461,1972-04-06,1972-04-09
None,Muenchen 60,FRG,2,1536.04516602,1972-04-10,1972-04-16
None,Muenchen 60,FRG,2,1545.70703125,1972-04-17,1972-04-19
None,Muenchen 60,FRG,2,1535.08166504,1972-04-20,1972-04-23
None,Muenchen 60,FRG,2,1542.52038574,1972-04-24,1972-04-30
None,Muenchen 60,FRG,2,1541.2532959,1972-05-01,1972-05-14
None,Muenchen 60,FRG,2,1534.05883789,1972-05-15,1972-08-06
None,Muenchen 60,FRG,2,1537.66931152,1972-08-07,1972-08-13
None,Muenchen 60,FRG,2,1529.65283203,1972-08-14,1972-08-20
None,Muenchen 60,FRG,2,1532.73669434,1972-08-21,1972-08-27
None,Muenchen 60,FRG,2,1538.87316895,1972-08-28,1972-09-03
None,Muenchen 60,FRG,2,1542.47460938,1972-09-04,1972-09-10
None,Muenchen 60,FRG,2,1533.23205566,1972-09-11,1972-09-12
None,Muenchen 60,FRG,2,1531.43493652,1972-09-13,1972-09-13
None,Muenchen 60,FRG,2,1532.09509277,1972-09-14,1972-09-17
None,Muenchen 60,FRG,2,1527.23132324,1972-09-18,1972-09-24
None,Muenchen 60,FRG,2,1513.84741211,1972-09-25,1972-09-26
None,Muenchen 60,FRG,2,1512.39978027,1972-09-27,1972-09-27
None,Muenchen 60,FRG,2,1529.84936523,1972-09-28,1972-09-29
None,Muenchen 60,FRG,2,1532.63525391,1972-09-30,1972-10-01
None,Muenchen 60,FRG,2,1538.56005859,1972-10-02,1972-10-08
None,Muenchen 60,FRG,2,1542.40979004,1972-10-09,1972-10-15
None,Muenchen 60,FRG,2,1535.68786621,1972-10-16,1972-10-22
None,Muenchen 60,FRG,2,1526.91259766,1972-10-23,1972-10-24
None,Muenchen 60,FRG,2,1525.9473877,1972-10-25,1972-10-25
None,Muenchen 60,FRG,2,1528.89099121,1972-10-26,1972-10-26
None,Muenchen 60,FRG,2,1528.89465332,1972-10-27,1972-10-29
None,Muenchen 60,FRG,2,1522.3659668,1972-10-30,1972-11-05
None,Muenchen 60,FRG,2,1515.16943359,1972-11-06,1972-11-07
None,Muenchen 60,FRG,2,1516.40710449,1972-11-08,1972-11-08
None,Muenchen 60,FRG,2,1515.56091309,1972-11-09,1972-11-12
None,Muenchen 60,FRG,2,1508.22900391,1972-11-13,1972-11-19
None,Muenchen 60,FRG,2,1510.11938477,1972-11-20,1972-11-26
None,Muenchen 60,FRG,2,1520.72912598,1972-11-27,1972-11-29
None,Muenchen 60,FRG,2,1515.9753418,1972-11-30,1972-12-03
None,Muenchen 60,FRG,2,1507.19616699,1972-12-04,1972-12-10
None,Muenchen 60,FRG,2,1512.37060547,1972-12-11,1972-12-13
None,Muenchen 60,FRG,2,1515.20349121,1972-12-14,1972-12-17
None,Muenchen 60,FRG,2,1523.30285645,1972-12-18,1972-12-24
None,Muenchen 60,FRG,2,1526.16088867,1972-12-25,1972-12-31
None,Muenchen 60,FRG,2,1518.70556641,1973-01-01,1973-01-07
None,Muenchen 60,FRG,2,1525.53259277,1973-01-08,1973-01-14
None,Muenchen 60,FRG,2,1528.14953613,1973-01-15,1973-01-21
None,Muenchen 60,FRG,2,1530.82714844,1973-01-22,1973-01-28
None,Muenchen 60,FRG,2,1521.99450684,1973-01-29,1973-02-04
None,Muenchen 60,FRG,2,1525.66687012,1973-02-05,1973-02-11
None,Muenchen 60,FRG,2,1533.04431152,1973-02-12,1973-02-18
None,Muenchen 60,FRG,2,1539.6640625,1973-02-19,1973-02-25
None,Muenchen 60,FRG,2,1537.55187988,1973-02-26,1973-03-04
None,Muenchen 60,FRG,2,1533.40771484,1973-03-05,1973-03-07
None,Muenchen 60,FRG,2,1524.10473633,1973-03-08,1973-03-11
None,Muenchen 60,FRG,2,1519.63916016,1973-03-12,1973-03-18
None,Muenchen 60,FRG,2,1524.6932373,1973-03-19,1973-03-21
None,Muenchen 60,FRG,2,1513.94335938,1973-03-22,1973-03-25
None,Muenchen 60,FRG,2,1507.04333496,1973-03-26,1973-04-11
None,Muenchen 60,FRG,2,1512.10168457,1973-04-12,1973-04-25
None,Muenchen 60,FRG,2,1515.08117676,1973-04-26,1973-05-10
None,Muenchen 60,FRG,2,1509.96032715,1973-05-11,1973-05-23
None,Muenchen 60,FRG,2,1510.98217773,1973-05-24,1973-08-12
None,Muenchen 60,FRG,2,1524.04333496,1973-08-13,1973-08-15
None,Muenchen 60,FRG,2,1516.19775391,1973-08-16,1973-08-19
None,Muenchen 60,FRG,2,1520.84521484,1973-08-20,1973-08-26
None,Muenchen 60,FRG,2,1511.11279297,1973-08-27,1973-09-02
None,Muenchen 60,FRG,2,1516.28808594,1973-09-03,1973-09-08
None,Muenchen 60,FRG,2,1499.66577148,1973-09-09,1973-09-15
None,Muenchen 60,FRG,2,1503.19799805,1973-09-16,1973-09-17
None,Muenchen 60,FRG,2,1503.22460938,1973-09-18,1973-09-19
None,Muenchen 60,FRG,2,1493.98352051,1973-09-20,1973-09-20
None,Muenchen 60,FRG,2,1493.98925781,1973-09-21,1973-09-22
None,Muenchen 60,FRG,2,1485.27624512,1973-09-23,1973-09-30
None,Muenchen 60,FRG,2,1492.47607422,1973-10-01,1973-10-03
None,Muenchen 60,FRG,2,1482.58422852,1973-10-04,1973-10-07
None,Muenchen 60,FRG,2,1471.55859375,1973-10-08,1973-10-20
None,Muenchen 60,FRG,2,1468.65759277,1973-10-21,1973-10-23
None,Muenchen 60,FRG,2,1464.42102051,1973-10-24,1973-10-24
None,Muenchen 60,FRG,2,1468.01159668,1973-10-25,1973-10-28
None,Muenchen 60,FRG,2,1469.18908691,1973-10-29,1973-11-04
None,Muenchen 60,FRG,2,1476.5177002,1973-11-05,1973-11-06
None,Muenchen 60,FRG,2,1484.94494629,1973-11-07,1973-11-07
None,Muenchen 60,FRG,2,1495.2154541,1973-11-08,1973-11-10
None,Muenchen 60,FRG,2,1496.38830566,1973-11-11,1973-11-17
None,Muenchen 60,FRG,2,1503.02563477,1973-11-18,1973-11-25
None,Muenchen 60,FRG,2,1493.90429688,1973-11-26,1973-11-27
None,Muenchen 60,FRG,2,1490.60107422,1973-11-28,1973-11-28
None,Muenchen 60,FRG,2,1488.36645508,1973-11-29,1973-12-08
None,Muenchen 60,FRG,2,1491.14978027,1973-12-09,1973-12-12
None,Muenchen 60,FRG,2,1494.21337891,1973-12-13,1974-01-05
None,Muenchen 60,FRG,2,1497.30407715,1974-01-06,1974-01-12
None,Muenchen 60,FRG,2,1486.76794434,1974-01-13,1974-01-19
None,Muenchen 60,FRG,2,1477.4354248,1974-01-20,1974-01-26
None,Muenchen 60,FRG,2,1481.67431641,1974-01-27,1974-02-02
None,Muenchen 60,FRG,2,1475.42077637,1974-02-03,1974-02-09
None,Muenchen 60,FRG,2,1479.33325195,1974-02-10,1974-02-16
None,Muenchen 60,FRG,2,1477.9822998,1974-02-17,1974-02-23
None,Muenchen 60,FRG,2,1463.609375,1974-02-24,1974-03-02
None,Muenchen 60,FRG,2,1469.87719727,1974-03-03,1974-03-05
None,Muenchen 60,FRG,2,1472.74584961,1974-03-06,1974-03-06
None,Muenchen 60,FRG,2,1466.67785645,1974-03-07,1974-03-09
None,Muenchen 60,FRG,2,1455.63903809,1974-03-10,1974-03-16
None,Muenchen 60,FRG,2,1477.0690918,1974-03-17,1974-03-20
None,Muenchen 60,FRG,2,1479.23022461,1974-03-21,1974-03-24
None,Muenchen 60,FRG,2,1482.9765625,1974-03-25,1974-03-30
None,Muenchen 60,FRG,2,1499.00219727,1974-03-31,1974-04-06
None,Muenchen 60,FRG,2,1502.45227051,1974-04-07,1974-04-10
None,Muenchen 60,FRG,2,1502.09228516,1974-04-11,1974-04-11
None,Muenchen 60,FRG,2,1513.05651855,1974-04-12,1974-04-20
None,Muenchen 60,FRG,2,1516.85961914,1974-04-21,1974-04-24
None,Muenchen 60,FRG,2,1510.87011719,1974-04-25,1974-05-04
None,Muenchen 60,FRG,2,1519.98413086,1974-05-05,1974-05-15
None,Muenchen 60,FRG,2,1517.91674805,1974-05-16,1974-05-17
None,Muenchen 60,FRG,2,1522.31677246,1974-05-18,1974-08-04
None,Muenchen 60,FRG,2,1516.41015625,1974-08-05,1974-08-10
None,Muenchen 60,FRG,2,1512.08105469,1974-08-11,1974-08-21
None,Muenchen 60,FRG,2,1500.90466309,1974-08-22,1974-08-24
None,Muenchen 60,FRG,2,1486.6192627,1974-08-25,1974-08-28
None,Muenchen 60,FRG,2,1478.8782959,1974-08-29,1974-09-01
None,Muenchen 60,FRG,2,1482.50646973,1974-09-02,1974-09-15
None,Muenchen 60,FRG,2,1477.57983398,1974-09-16,1974-09-18
None,Muenchen 60,FRG,2,1479.91845703,1974-09-19,1974-09-21
None,Muenchen 60,FRG,2,1485.17553711,1974-09-22,1974-09-25
None,Muenchen 60,FRG,2,1488.28747559,1974-09-26,1974-09-28
None,Muenchen 60,FRG,2,1495.87597656,1974-09-29,1974-10-02
None,Muenchen 60,FRG,2,1497.03759766,1974-10-03,1974-10-05
None,Muenchen 60,FRG,2,1501.75720215,1974-10-06,1974-10-12
None,Muenchen 60,FRG,2,1510.89404297,1974-10-13,1974-10-19
None,Muenchen 60,FRG,2,1503.97058105,1974-10-20,1974-10-22
None,Muenchen 60,FRG,2,1502.77941895,1974-10-23,1974-10-23
None,Muenchen 60,FRG,2,1496.0814209,1974-10-24,1974-11-02
None,Muenchen 60,FRG,2,1504.46398926,1974-11-03,1974-11-05
None,Muenchen 60,FRG,2,1517.99084473,1974-11-06,1974-11-06
None,Muenchen 60,FRG,2,1517.21630859,1974-11-07,1974-11-09
None,Muenchen 60,FRG,2,1512.4197998,1974-11-10,1974-11-16
None,Muenchen 60,FRG,2,1516.8939209,1974-11-17,1974-11-23
None,Muenchen 60,FRG,2,1520.34960938,1974-11-24,1974-11-27
None,Muenchen 60,FRG,2,1519.70666504,1974-11-28,1974-11-30
None,Muenchen 60,FRG,2,1525.52148438,1974-12-01,1974-12-08
None,Muenchen 60,FRG,2,1516.78747559,1974-12-09,1974-12-11
None,Muenchen 60,FRG,2,1515.30993652,1974-12-12,1974-12-13
None,Muenchen 60,FRG,2,1519.86169434,1974-12-14,1975-01-18
None,Muenchen 60,FRG,2,1524.17822266,1975-01-19,1975-01-25
None,Muenchen 60,FRG,2,1535.4362793,1975-01-26,1975-02-01
None,Muenchen 60,FRG,2,1537.5814209,1975-02-02,1975-02-15
None,Muenchen 60,FRG,2,1553.45202637,1975-02-16,1975-02-22
None,Muenchen 60,FRG,2,1557.94396973,1975-02-23,1975-03-01
None,Muenchen 60,FRG,2,1557.54138184,1975-03-02,1975-03-05
None,Muenchen 60,FRG,2,1561.74353027,1975-03-06,1975-03-08
None,Muenchen 60,FRG,2,1565.4173584,1975-03-09,1975-03-15
None,Muenchen 60,FRG,2,1557.09997559,1975-03-16,1975-03-19
None,Muenchen 60,FRG,2,1556.7668457,1975-03-20,1975-03-23
None,Muenchen 60,FRG,2,1558.80651855,1975-03-24,1975-04-05
None,Muenchen 60,FRG,2,1551.55773926,1975-04-06,1975-04-09
None,Muenchen 60,FRG,2,1552.98217773,1975-04-10,1975-04-12
None,Muenchen 60,FRG,2,1562.21838379,1975-04-13,1975-04-20
None,Muenchen 60,FRG,2,1542.58361816,1975-04-21,1975-04-23
None,Muenchen 60,FRG,2,1544.36437988,1975-04-24,1975-04-26
None,Muenchen 60,FRG,2,1553.82006836,1975-04-27,1975-05-03
None,Muenchen 60,FRG,2,1549.49230957,1975-05-04,1975-05-07
None,Muenchen 60,FRG,2,1546.14953613,1975-05-08,1975-05-09
None,Muenchen 60,FRG,2,1536.49230957,1975-05-10,1975-05-21
None,Muenchen 60,FRG,2,1545.87683105,1975-05-22,1975-05-24
None,Muenchen 60,FRG,2,1549.8392334,1975-05-25,1975-05-28
None,Muenchen 60,FRG,2,1554.90002441,1975-05-29,1975-05-31
None,Muenchen 60,FRG,2,1564.06481934,1975-06-01,1975-06-07
None,Muenchen 60,FRG,2,1559.6484375,1975-06-08,1975-06-08
None,Muenchen 60,FRG,2,1554.26342773,1975-06-09,1975-08-09
None,Muenchen 60,FRG,2,1556.42443848,1975-08-10,1975-08-15
None,Muenchen 60,FRG,2,1560.51721191,1975-08-16,1975-08-20
None,Muenchen 60,FRG,2,1566.71154785,1975-08-21,1975-08-23
None,Muenchen 60,FRG,2,1571.1048584,1975-08-24,1975-08-30
None,Muenchen 60,FRG,2,1576.68395996,1975-08-31,1975-09-06
None,Muenchen 60,FRG,2,1571.50817871,1975-09-07,1975-09-12
None,Muenchen 60,FRG,2,1560.4954834,1975-09-13,1975-09-14
None,Muenchen 60,FRG,2,1560.5279541,1975-09-15,1975-09-16
None,Muenchen 60,FRG,2,1560.59155273,1975-09-17,1975-09-17
None,Muenchen 60,FRG,2,1558.67956543,1975-09-18,1975-09-20
None,Muenchen 60,FRG,2,1560.77514648,1975-09-21,1975-09-26
None,Muenchen 60,FRG,2,1551.25622559,1975-09-27,1975-09-30
None,Muenchen 60,FRG,2,1551.29736328,1975-10-01,1975-10-01
None,Muenchen 60,FRG,2,1554.56079102,1975-10-02,1975-10-04
None,Muenchen 60,FRG,2,1537.37194824,1975-10-05,1975-10-12
None,Muenchen 60,FRG,2,1541.39526367,1975-10-13,1975-10-21
None,Muenchen 60,FRG,2,1539.80615234,1975-10-22,1975-10-22
None,Muenchen 60,FRG,2,1542.47668457,1975-10-23,1975-10-25
None,Muenchen 60,FRG,2,1544.84313965,1975-10-26,1975-10-31
None,Muenchen 60,FRG,2,1551.26623535,1975-11-01,1975-11-04
None,Muenchen 60,FRG,2,1548.67602539,1975-11-05,1975-11-05
None,Muenchen 60,FRG,2,1541.47705078,1975-11-06,1975-11-08
None,Muenchen 60,FRG,2,1551.16760254,1975-11-09,1975-11-15
None,Muenchen 60,FRG,2,1556.9362793,1975-11-16,1975-11-22
None,Muenchen 60,FRG,2,1559.78063965,1975-11-23,1975-11-26
None,Muenchen 60,FRG,2,1560.70385742,1975-11-27,1975-11-29
None,Muenchen 60,FRG,2,1555.57214355,1975-11-30,1975-12-06
None,Muenchen 60,FRG,2,1556.85900879,1975-12-07,1975-12-10
None,Muenchen 60,FRG,2,1557.34570312,1975-12-11,1975-12-19
None,Muenchen 60,FRG,2,1560.37878418,1975-12-20,1976-01-17
None,Muenchen 60,FRG,2,1563.78295898,1976-01-18,1976-01-24
None,Muenchen 60,FRG,2,1571.05773926,1976-01-25,1976-02-07
None,Muenchen 60,FRG,2,1573.49572754,1976-02-08,1976-02-14
None,Muenchen 60,FRG,2,1567.22595215,1976-02-15,1976-02-21
None,Muenchen 60,FRG,2,1575.89294434,1976-02-22,1976-03-03
None,Muenchen 60,FRG,2,1571.97668457,1976-03-04,1976-03-05
None,Muenchen 60,FRG,2,1573.50817871,1976-03-06,1976-03-13
None,Muenchen 60,FRG,2,1578.34655762,1976-03-14,1976-03-17
None,Muenchen 60,FRG,2,1590.24401855,1976-03-18,1976-03-20
95,Muenchen 60,FRG,2,1598.33117676,1976-03-21,1976-03-21
93,Muenchen 60,FRG,2,1598.33117676,1976-03-22,1976-03-24
94,Muenchen 60,FRG,2,1598.33117676,1976-03-25,1976-03-27
93,Muenchen 60,FRG,2,1600.2121582,1976-03-28,1976-03-28
94,Muenchen 60,FRG,2,1600.2121582,1976-03-29,1976-03-30
93,Muenchen 60,FRG,2,1600.2121582,1976-03-31,1976-03-31
97,Muenchen 60,FRG,2,1597.03955078,1976-04-01,1976-04-03
85,Muenchen 60,FRG,2,1609.92272949,1976-04-04,1976-04-09
86,Muenchen 60,FRG,2,1608.24926758,1976-04-10,1976-04-10
85,Muenchen 60,FRG,2,1608.24926758,1976-04-11,1976-04-11
84,Muenchen 60,FRG,2,1608.24926758,1976-04-12,1976-04-14
87,Muenchen 60,FRG,2,1603.26281738,1976-04-15,1976-04-15
None,Muenchen 60,FRG,2,1584.15734863,1976-04-16,1976-04-27
None,Muenchen 60,FRG,2,1575.41113281,1976-04-28,1976-05-08
None,Muenchen 60,FRG,2,1577.96972656,1976-05-09,1976-05-12
None,Muenchen 60,FRG,2,1580.0604248,1976-05-13,1976-05-15
None,Muenchen 60,FRG,2,1565.68029785,1976-05-16,1976-05-21
None,Muenchen 60,FRG,2,1552.9432373,1976-05-22,1976-05-28
None,Muenchen 60,FRG,2,1544.39001465,1976-05-29,1976-06-05
None,Muenchen 60,FRG,2,1548.46337891,1976-06-06,1976-06-13
None,Muenchen 60,FRG,2,1540.72119141,1976-06-14,1976-08-14
None,Muenchen 60,FRG,2,1528.35778809,1976-08-15,1976-08-20
None,Muenchen 60,FRG,2,1531.37866211,1976-08-21,1976-08-25
None,Muenchen 60,FRG,2,1530.21960449,1976-08-26,1976-08-28
None,Muenchen 60,FRG,2,1534.35302734,1976-08-29,1976-09-04
None,Muenchen 60,FRG,2,1534.15454102,1976-09-05,1976-09-07
None,Muenchen 60,FRG,2,1514.3939209,1976-09-08,1976-09-08
None,Muenchen 60,FRG,2,1516.30187988,1976-09-09,1976-09-10
